epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
75,138.137,0.43062,0.58781,3.42306,0.00265,0.5228,0.8783,0.61283,0.76451,0.71546,0.8783,0.61283,0.76531,0.70583,0.52579,0.54954,1.43274,0.00325,0,0.00268704,0.000895681,0.00268704,0.000895681,0.00268704,0.000895681,0.00268704,0.000895681
76,140.011,0.40162,0.59021,3.02518,0.00266,0.47229,0.89506,0.60114,0.76372,0.71427,0.89506,0.60114,0.76306,0.70021,0.51371,0.61602,1.40496,0.00322,0,0.0026865,0.000895501,0.0026865,0.000895501,0.0026865,0.000895501,0.0026865,0.000895501
77,141.661,0.36723,0.45418,2.94428,0.00234,0.61835,0.86803,0.6515,0.77338,0.72277,0.86803,0.6515,0.77239,0.70889,0.52785,0.61263,1.38669,0.00334,0,0.00268596,0.000895321,0.00268596,0.000895321,0.00268596,0.000895321,0.00268596,0.000895321
78,143.549,0.38687,0.37367,3.21761,0.00241,0.46005,0.80102,0.67809,0.77534,0.72674,0.80102,0.67809,0.77366,0.71306,0.50837,0.68167,1.37725,0.00312,0,0.00268542,0.000895141,0.00268542,0.000895141,0.00268542,0.000895141,0.00268542,0.000895141
79,145.188,0.39824,0.56772,2.80428,0.00259,0.49906,0.77749,0.70659,0.77612,0.72612,0.77749,0.70659,0.77451,0.7136,0.52646,0.67505,1.35501,0.00322,0,0.00268488,0.000894961,0.00268488,0.000894961,0.00268488,0.000894961,0.00268488,0.000894961
80,147.198,0.35867,0.45541,2.89996,0.00238,0.48467,0.89115,0.66048,0.78115,0.73123,0.89115,0.66048,0.77911,0.71805,0.52993,0.5889,1.31845,0.00322,0,0.00268434,0.000894781,0.00268434,0.000894781,0.00268434,0.000894781,0.00268434,0.000894781
81,148.853,0.38639,0.63816,2.88137,0.00251,0.44211,0.90986,0.65611,0.78321,0.73227,0.90986,0.65611,0.78409,0.72054,0.53519,0.5791,1.30919,0.00325,0,0.0026838,0.000894601,0.0026838,0.000894601,0.0026838,0.000894601,0.0026838,0.000894601
82,150.743,0.40082,0.49811,2.91265,0.00244,0.43491,0.93255,0.67564,0.78828,0.74346,0.93255,0.67564,0.78923,0.72963,0.53104,0.54047,1.29224,0.00309,0,0.00268326,0.000894421,0.00268326,0.000894421,0.00268326,0.000894421,0.00268326,0.000894421
83,152.389,0.3663,0.49584,2.71377,0.00233,0.39332,0.92608,0.67917,0.78855,0.74039,0.92608,0.67917,0.7895,0.73008,0.51956,0.56538,1.31732,0.00317,0,0.00268272,0.000894241,0.00268272,0.000894241,0.00268272,0.000894241,0.00268272,0.000894241
84,154.262,0.3492,0.47495,2.71676,0.00237,0.38838,0.92484,0.68632,0.79084,0.73759,0.92484,0.68632,0.79169,0.72912,0.5493,0.61911,1.29092,0.00333,0,0.00268218,0.000894061,0.00268218,0.000894061,0.00268218,0.000894061,0.00268218,0.000894061
